similarity,md5,filename,name,query_filename,query_name,query_md5,ani
0.5237770581216976,b0b1fbd52a4b68b7c1c2d88b9974d781,metagenomes/SRR7528444.sig,SRR7528444,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.9793551440123446
0.21288563149821033,78d4814b80fccab05a82858d00f51b07,metagenomes/SRR5216658.sig,SRR5216658,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.9513214773148001
0.1106187148457474,26be205fdbe28c2f992b0c8cef20b648,metagenomes/SRR7428116.sig,SRR7428116,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.9314418811691587
0.003238452360661326,06e56b3a528143a4764ba6627ae827df,metagenomes/SRR5468153.sig,SRR5468153,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8311670284340945
0.0028975626384864497,6cd613beba968388b089f68d52624174,metagenomes/SRR5855414.sig,SRR5855414,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8281902080387937
0.002386228055224135,bdcfad37e1ba78b28614dc9a2ce135ea,metagenomes/SRR5247052.sig,SRR5247052,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8230193818290117
0.0020453383330492586,d4259c99ae9b930a11ac6959cb5edd1f,metagenomes/SRR5855413.sig,SRR5855413,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.81893699199472
0.0020453383330492586,71b89843077b0e0038d1c3950cd40791,metagenomes/ERR3588763.sig,ERR3588763,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.81893699199472
0.0020453383330492586,ad3c63a40ae95b729e7e65dce1da7de0,metagenomes/SRR2952554.sig,SRR2952554,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.81893699199472
0.0011931140276120675,c4e41141ac56bd330ceca28bfb67eb83,metagenomes/SRR6266338.sig,SRR6266338,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8048212186724649
0.0011931140276120675,a9fccd89737737dce69d1b95fffb8b27,metagenomes/SRR5459769.sig,SRR5459769,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8048212186724649
0.0010226691665246293,200187371b667eb7cbcc315c2ed12337,metagenomes/SRR5891573.sig,SRR5891573,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8008290964526588
0.0010226691665246293,9893857a8fdb655be19c29f9d24b34c2,metagenomes/SRR6048908.sig,SRR6048908,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.8008290964526588
0.0008522243054371911,dd518fe5e0cc2866c8d138ee54325c47,metagenomes/SRR10953298.sig,SRR10953298,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.7961329711134981
0.0008522243054371911,8de488b91b9e7d2aae96552476d5b763,metagenomes/ERR1333181.sig,ERR1333181,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.7961329711134981
0.0008522243054371911,58b983308fc9e3004b6b156c4995e23c,metagenomes/SRR5829599.sig,SRR5829599,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.7961329711134981
0.0005113345832623146,bf7b35f2710ca8b30c416028a35de058,metagenomes/SRR12473531.sig,SRR12473531,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.7831215929849176
0.0003408897221748764,4193d4e66508861c4dd8703c25c0ff66,metagenomes/ERR3192241.sig,ERR3192241,phormidium_pseudopriestleyi_FRX01_Ant.fa.gz,p_pseudopriestleyi_FRX01_Ant,c3391307,0.7729454334589916
